"HolderAddress","Balance","PendingBalanceUpdate"
"0x635c0c711db32595d00af91a8f7394c42dba2e46","80582.3065807879","No"
"0x7480003419d22b5f27584b2fa9dfeabcfa12b0cb","207649.71076564","No"
"0x51557e22827cbbdd2917882aecdd070f17f7b6bf","50257.6373494736","No"
"0xdcb1ba05231725b20e39648564638b5b85ca5689","498.161999740531","No"
"0xeebe6de2aed7734584e9cec5ba394b2b6176fd75","7828920.89151944","No"
"0x984b0a01253a83e8d9f3662f61d79454e602c4d0","16842299302.4716","No"
"0x04c3f974731c654fa29debd13dcf5b2a5a943981","10427.0944919053","No"
"0x90872f4555d84a270c07b9fa554bd70a056c22cc","0.00256580826417806","No"
"0xf33c5fed0d711b97e1a8ee3f8548f59211e86b43","4924887973.81503","No"
"0x4660f30932842100f4b2f884415353774ab22d18","77346.980819422","No"
"0x48bf49aa4517b17c520a095159c7cb4f177e7b88","27672.7172085609","No"
"0xb19f6032ef286b49628cdbb2f8f8f3a47636fe97","2642682855.50878","No"
"0x6ad6e768f9650b9a27a20e6e5ec7d4a82ca4dd74","132000.737538997","No"
"0xc603a13d0c4bcd17aeeeae42e4d463ca4a7afbc8","18790.5121872037","No"
"0x362dc3fda9b809c905a61f0a1a4fb41937abb992","49716584207.7267","No"
"0x8478b2868472549d8da30747d7acd2dfa52e1719","5693.1420609892","No"
"0x8636de59f6a17c9c6b8a9029edfc31489fae596d","4361487151.07746","No"
"0x9e5e5f83320c139c5c428e2877f633cdfb5a7780","3.31336429056639","No"
"0x564a03220ef88dd562afe49781793c5eb594600b","17284.1029845126","No"
"0xc371a88aa509b9905e50519ad2e9d9b7b4ca53ae","106229.317710565","No"
"0xa75073ae9ca017768be6b561d27965f535f22ef5","10183094185.7776","No"
"0xf92094f33a0f909ccc8707a54f9d5e7909e2f7b8","467017997.035906","No"
"0x7c0e703919a39213a4c7964fc4f01dd3af095011","243.456339530719","No"
"0xd9eda23af71b6030320ea87a3c5254d750b1ff89","1591465474.22274","No"
"0xbd694b7b43f3ca6aab48bb6505586f5b874cdc4d","23673008489.414","No"
"0x5a9038cac04971f5c92f2cf00cac28fbf370b170","2385359666.33694","No"
"0x57e93b3435a11e2fb8ddcc1a143a2fa4a8f34684","6110812419.78581","No"
"0x12ac70ef100bd90fe386a6fc29ff45c387309dff","3864900506.50136","No"
"0x483a8f8af3a24385a67e272cb6b89d5b497d79a9","60917.3133867117","No"
"0xab17b7414bca192cd0763436bd83c9789c2a6750","7040.6721369203","No"
"0xbe2ed1ddad22b97c01c27f0566be8cf7c776929c","376689.095988652","No"
"0x60e595dd1eda81ab72a97bfd41ff738033cd5122","307911.754113711","No"
"0xfa90ec17d1d918ebe4bc680f84de1bf42624e197","7861884303.65104","No"
"0x87bae5d5aaf9f94b0da58493b0b3979238c6fdd1","1556791469.16597","No"
"0xd6c3b9bd67468a5b675766c6f8520b811c6d2520","32730.5395100969","No"
"0x64393477d0507e05f1037845e3b39b4eee581ee7","50337974623.5418","No"
"0x706b9da1328d3a3998dbe3b9b2558e18a5480d98","1040435674.45122","No"
"0x4ae24e61ad7f154300dc96b09e0d2b96282d4266","518131.599949045","No"
"0x66435f4de53ddcbf71b3efb185bd65b0a95ec9fc","50371.9902825756","No"
"0x1c5b733a583ed9b91c7b8f0b7cf91df1fe1b6670","1042128220.3446","No"
"0xbf4af758fc9c99c4384b51edaec1aff48d0ce855","8251153241.52332","No"
"0xb533b483265782e093a87e328f60846048f5edca","82257.4530603503","No"
"0x8fbb67fa3ea00146c44cf76cd2528d8d967ef294","4228.56391402151","No"
"0x9c84719551f9ff050ffca8ecef91808062099eb7","389676085.466863","No"
"0x2a2c68fe73c7b5167b8eac0a4e2deb236f63daa9","176000033.26086","No"
"0xac9aa28dbc057f03e7a02ff8502906fcec2c5ab6","1853503761.59392","No"
"0x3481fc3bb1d35aa41ae424de7c7947c10f22d8af","13428373293.3441","No"
"0xfebbb26bc6572e1432dfc67f0ef5203fce06cf5e","4400007367.66777","No"
"0xaef07a92cdc4d950e682a32c121bc47bec52f62a","1600000132.42099","No"
"0xd26ff25e9505a9c026743a351202b468d8c6a94f","4707505800.96863","No"
"0xfda3219c13322226f4cb31b201d0bc3ba6bfb6e1","0.0116920197028384","No"
"0x0e80ad2dc3e435380f6d287ce57dc951796d3b23","6318479166.58307","No"
"0x171f7b7d488d7d508392a63896b28f046bc54c69","537504733.019155","No"
"0x46eb7bcd375170bf4b3d2e98f9dcf1ea56ceefb0","599227.476893533","No"
"0xeaa1741cbcf5f584fa72663d8ff6f3b36ca36f7b","29016.991798642","No"
"0x4ba199e779b9044a93d952046c151638b9f9eb8d","64581439.5085601","No"
"0xcf9952fe8ad9ebf74a436ba3a06d62b71005c7ab","9592633025.6805","No"
"0xf2731bd87e7528806bb8307093e27f6ea9229326","18494.1106420932","No"
"0xb6b8e44b7466e13d2d41a6c7f15db5c79ecfc37b","4190483964.52182","No"
"0x1a0d2d8b0963808fe81bb7bf7f87fb2d051132a0","10697583922.2888","No"
"0x33487abf77bcf0197bc4626945541fc5e8bb08aa","4400003527.89685","No"
"0x712a2cfd845c05865332e38e5ca6b8aa9275c313","0.0256967141710808","No"
"0xe41987abbb0b7724c3f250ba1a4bf6e1b82e62cf","15400.0555193644","No"
"0x24ff3fe9790bf5bc75012b0273d9b3fa5a6a9124","1144001928.7211","No"
"0xe29ab138fe54b9da9e071863ff3cd7170b5a4815","10404.7804859247","No"
"0x6b4d0c1ba5ed8eeac82ae141b8dc658de9baf8a0","0.757040819630419","No"
"0x233773e93e213cce8e74f25a96fb284d58729183","99244.4930435353","No"
"0x2c711f1501946cb7828e96d85aec044574a2870c","8786614540.14913","No"
"0x92b3dae5c4f5142113b740470d7dd8044695b8d9","18141370796.3706","No"
"0xd768e625a4d465a464edb6cf8f7e5f6d8d1c8968","292109393.204951","No"
"0xf6fb637d56f968d01b0fb512f8c7af7e599e8d9e","120986445196.913","No"
"0x4b95dfd5520725198c7fc35b0648a89cefc302ea","7228704545.34744","No"
"0xdb4fca5a91d4744bf3a9e37df6d6ccd06b99d8d3","30055732764.7876","No"
"0x3c0781caf57062ac27d1211dbb3222b2b4810a74","8524.35005571763","No"
"0x2fd36e084aaac33f6fd001b0f1e110ef88039d00","782049294.201335","No"
"0xadb968edf6110f100cbe515dece8e040354896df","6285360057.8376","No"
"0x9535d90580f7969e7428c22f0b676628e9c02ae1","21102.6851389569","No"
"0x62eb0991285db86d9e129d3dabb462403e6aece0","234731616.480946","No"
"0x3fcf824f0a77a3801ccbbdaacb7ced021d5f820f","7729400079.99155","No"
"0xccd7ec118e96793e7b68e01ee083af59bb080341","0.00117637100902117","No"
"0x25b2b4a2570986ee0315fb448664234eb9aaed66","14965006012.959","No"
"0x05ca7acc2e9c6b40fe92225bfe61f52d4b72bb67","2675279.18759239","No"
"0x8d8ea7a13d3ee0d44e410eb282045a28fd751ed7","5657348129.21744","No"
"0x69dc87db3a1055bae86d70e1040a97276fd1bdab","88.1049671489563","No"
"0xbd5d0f41402acfbd43442c4de11248ac8a414da6","1316859391.01758","No"
"0xe5622b00276148401440d64fec625a32fb1e68b7","931927.959438806","No"
"0xa41568b73e3400d4c0c1a36ac01c45aecb2fda61","1292384.01452944","No"
"0x393af6f7a78f0525a029eda7f56787b89a8dcc5e","5935.64501523152","No"
"0x731cd1f04bd6464e73736df1c03ffce3fd119131","13636265637.8429","No"
"0xe11759b99af03d811562dee274f6acbaea2ad88c","3779.89374473613","No"
"0x29f1fd196689a6fcac679b5f6c0a7a217ffbb2d1","78645.0705493317","No"
"0x4f2a882230b4048515f24568151b84e39aab91ad","0.0632420392308823","No"
"0x88b02d31ecdd2febbf29618fb605243f026d5a59","101388498.125261","No"
"0xd51158a1c3d67f3c9c31f07223362bbd5186ba9d","402.609159608566","No"
"0xb5def93338d380302ff35c0352d34aede2a32596","87698600.7657741","No"
"0x4f8d2fb0dbededde95480d7468082b93bc3acdfc","469362912.172429","No"
"0xb760fc37f74d77263dfa2897463ea2a8c91741a7","14.0675736702822","No"
"0xb7eec07bb6b0ce90f843025e61e58e3e98b9bbbe","1206280.79862958","No"
"0x49271b0ffbed9eb4d549ff1e7a82af4c7500ed42","3649294354.62335","No"
"0x7165fdee6b6acd5a2ebe9dbd9f5dfc0ad3927925","37742.7529862692","No"
"0xa5f9662dd6b255626562c3bc979ff6fdab2bc367","2635276316.17492","No"
"0x9bce09a36e757ab810d4025071f796d02bdf1846","387358284.375034","No"
"0xf53eb4bb60ac9b064f70d0bb753c562d52d83f14","857108.526429086","No"
"0xa37a1f6525965b4483ef24b7a2030ed1ec84288d","7981.23352071529","No"
"0x52922b086d9f52626ee6d9badd2c4c80ddec7fe8","387247019.082241","No"
"0xd20ff231eb24eb6660ced3fdb1c43ce478035384","6444.19330021427","No"
"0x7f1b156c0986323c55eee090abfd20d8ebe8bb13","9047111635.23652","No"
"0x8ce5e8b3dbafa97932dd9d5dcff8a063a76c87cc","20000331.2794608","No"
"0xa54af0d90c756381af9151a8160820a96f80f90e","352002073.488692","No"
"0xbd479ddbdbab818e017ac936c011bcf9c5e434db","10531.2142583658","No"
"0x44e716db0d6aa5b3abd15dbc841ae70ec3f4b1d7","199585150.427589","No"
"0x682f4ed3eec42a1c19d1b5cbdc762e476bc73cec","1806364954.61351","No"
"0xd13faf5b105d9ff40aaef20330389fd181975107","27007.0347977812","No"
"0xcc5e273d09f950b4cb9fa96335b8a4d74c3fca43","4786012917.71857","No"
"0x62bd38de0933484bb1d4422b04dfedc7e8a65765","7770.78653436799","No"
"0x62cf6b0082ab23592ebfbab0b1d04eb1f95b0a73","30083193517.2345","No"
"0xe5b1dddfb710bfdb7de7f5854d040a312b06f202","0.214387664158591","No"
"0x5bc7eddd39ee3e7636acbcee4fdb88b28ccffe03","1148687403.4938","No"
"0x526e0593f1e4bf0e42d5580fd9eb969e774664a1","7064.56849516087","No"
"0xfe9637a8a8a4aa9773fd51cae7f869b6a68fcd6e","2527968077.09595","No"
"0xce83bde38866c8ffe9ac5a62085f80fd47b7932c","707664640.438636","No"
"0xd75128e592ad3d56f17daf77532bb4818157ea6b","2333514.01311322","No"
"0xd3734cc23fd4406c708ececad97e6cfe741e8070","12065833916.7681","No"
"0xa48a38ea7e06f9aea26af5a4f91f6dc56d04fab2","62371.6461986041","No"
"0x75fede3411dbb1640064a1823f1d3b9d33552271","8365652363.79294","No"
"0x6fe538eba759782c37099091c9641c578f497e23","0.0627169550310111","No"
"0xb0d6778d0bc747bf673ad6269f24b3451ab1330e","603680003.831946","No"
"0x2ec7d66c6ff7e9bcc5394ea0c736dfbb026e54da","9062.41882694127","No"
"0x33a330f64cecfbc9144ce7a030dc12e53a6688a6","612671099.320388","No"
"0xbea5f85db56a71978099058d54219bfdbe8e12a5","7692948135.85233","No"
"0xc5fe7255ac9e8da8e0b7bd57c986cfd8e6d822bd","653472782.58334","No"
"0x80ca1e9b0a744e4d98d07491a9e66378d7458d6e","8.33295163589616","No"
"0x74a6842d108d791c05f2d615aa6165a74aeb83a2","12558.9967384298","No"
"0xa8ff7d8596b66c2fab527af85bba93461b7f2cf6","499485.747466031","No"
"0x40448d9cf2596c3a31d262d2794d8980131f3739","17570665912.2764","No"
"0xf01e678ee99851a35c0c98fee35980629b2bd01f","14525.2303457643","No"
"0x3517bc3e9ed1c395f60cca99c77d46311451b1d0","13383210.3430659","No"
"0x36a20309f69435da97f054dddfa27ad4e79bc864","3326575389.6969","No"
"0x3a10b411195a45fdf67273eebb0bb86f27b5f62f","3631.75705117568","No"
"0x32db09ed0334ac27fe0c2bd4bbcf08d3f91fe3d5","7528128285.97698","No"
"0x53b09ff7db95f7dde5d91f13a8f8f81dc6dc8ee0","6532648785.83194","No"
"0x661625a829defcf46e5c4efab4b0cb9eb5db23e6","102394.998976732","No"
"0xd4254d6c33af65781d5df7edc37136495bf11771","22709000723.8949","No"
"0xe731ba6a6bf6765609591d0a08b8e8a0643f9232","1331860558.84088","No"
"0x13d4d0f7b682e5ca6e1b2f9448c0193ab55376f6","66528000.4133749","No"
"0x78ca38bdd83236b9e647c3022055a298a98b67dd","1.1777439019E-08","No"
"0x2ddf990fb160011da6f63bf8973d7adddf9df5b8","2640000862.05254","No"
"0x66d604e65b0ffcd15b14821bf305f1ac049beb75","4328876945.88857","No"
"0x2cbc63e35e88a8d5bc8b364cceaa2a98254f1fc9","815632.231109128","No"
"0x7ae64d1382b40e397895ab25dcb7bd583d318bc3","88000000.7236486","No"
"0x6cc068669bbd2f32bb2b8c61d62f700a47333807","9667.97250121156","No"
"0x0d1a0eb44fec15644ec8f75ecc9aee573ae7c161","15020041.4176456","No"
"0x1321c99bf14aef33078603d39b347c0c12704619","69102734245.4297","No"
"0x91a545e167b016e10f3861af954ba7de362adb81","1638483354.34767","No"
"0xca125ff9ba0e3fb8c7b3f14c2986b73cc94a0ed4","13626.0817247408","No"
"0x060db86ba9f0f136e8a3a3cc6bda4a817e7226d4","7241170627.77564","No"
"0x5a91f411d57dc585d8acdc68ebd94e0f14f77475","11375014876.3142","No"
"0x51634dedcc84f579ddad8721bdb9a45161f63d88","96313.4416776095","No"
"0x9a12c53f35de30a8b438ef646bce8f4a53103a26","3160666206.15947","No"
"0x5c5d5fbdaf8923b28217ba91cb8338ecfcbdfb33","928636083.66746","No"
"0xa044ca861bd0412140f4635ee4e1d0c107520664","284336120.383526","No"
"0x6bfbfc965ca6d3cc4dab5a9761b894527edb8d87","2376102136.44805","No"
"0x8d940d0689cafd87253bcf9a8624e7c2e00482b8","2353.92223236431","No"
"0x271cefc41f181d1a6b196ed9508b4427972e89ad","2.31E-14","No"
"0x61361b9afb7d075f84d75cc8292cc1ced4057a8b","1881629130.53724","No"
"0x1ea73a883f330bfa12f332ef5572245d42d5f185","148.670919927174","No"
"0x4060c352249b5c449cad9acc75b8428a741421bb","3490.54078335586","No"
"0x20f9c206060baecbb6ee56c67fabf3b4f5b54419","776.951844511915","No"
"0x404c465713a6560a7183ea74753254a3305386c3","3691.57841155055","No"
"0x660b63fd1ee415fd67ae4941c1e1f6485e6a4d89","76577784.2658909","No"
"0xa6441b084b8a149bcc6789b960b0ea758a2b720b","14926771810.4449","No"
"0xf684c97ae58b9afcb3e0936c1b2f892b65582fa5","409626.472486693","No"
"0xd70c2bb130b7fc915041c5fb8e6e0d372ea90de2","1954876.12357211","No"
"0xd5ea4170562210382c7e2317c198afee37f92eec","18095203965.9552","No"
"0x940d9d3cc0ad92ecaabed0b82efe0536e425a013","261950.297678938","No"
"0xc36e39224f2d9e07b0fbf20d8810b4be417f89aa","28871600926.777","No"
"0x65baaac8689f6cf8a172333daafc5a42f556c20e","1309008.66414295","No"
"0x02bf17a61272654d54614f5c24250334397ac332","0.536703661984049","No"
"0xb34361b61ad4dd6394cb29663112433930e4800d","88921.6728114405","No"
"0x2c3a0572828bede7923da3bcc21a419d25a5bbfd","7371932.21631438","No"
"0xd52dbabffb1e189874cadb035d4ee327b7c13a79","28226548031.3456","No"
"0x71b094abd4c1ec02723948b184652d6a57f66c87","28377148400.1812","No"
"0x48880745711f071aa4c57075a11ba19e227169fe","674886559.213681","No"
"0x8a046fcdb8df9500d61eebe43c743e40fb250d1f","88000085.3069757","No"
"0x1ecc1441bbdef491935e8b784b2f1032b2beeac2","246991.073895032","No"
"0xa13d3473221f4d211a4cd5f6239332317b911dda","2562.48388684598","No"
"0x33afed93554a751f5ba56e50bdc23758b0f7def4","2370.42062648002","No"
"0x3434a13b949961f6c2f00b64eb45789d57ce0de2","31740.4080586363","No"
"0xf0d47cc3cbffbe905e48469899f5fae6fa41e343","30014.1204435932","No"
"0x71fa1202b0f88d3117cc4b87dee81d0b626584d5","4619447745.90522","No"
"0xbadacf7a5da7cf95b32f5c909497e1838e3155c7","56181694732.3712","No"
"0x64fbfc8280b4135b595e2cdc65a69396fc17959c","32202.6154069673","No"
"0x39ae4407daa952eb5ebea8232e72bab84ac89ec7","19006883.2162697","No"
"0x03bc0668ce3b6872eef4407e5b2b15c10a10ef4f","869902225.897075","No"
"0x28f9f61222427766296e53a87c41bd7282d28761","3192685299.54583","No"
"0xf4b292a7365713bc3a5afdcde1a64af6820f8d3d","0.0719330670185745","No"
"0x925e440bb457bd9c3ff176680aad737b8d020878","199338.380362852","No"
"0x476ecea68c2a0d103578cb1c78b80000fc8e3f23","24914923546.4535","No"
"0x3c6b224e783acf85606e493391ec6f90a2014f44","322986445.211139","No"
"0xaf89219dd8dfd6afec86c0b367f76184ea8acf6e","2106.35230382264","No"
"0x12ba9d8bdbb5164339a529c67f7b558bbb5fb157","4614201224.2086","No"
"0xb4a4f202ecbd632245e5eff997f5f461720f0ea1","1079923514.88597","No"
"0x76e491911d2f0f58113e04f00427f2f7a93cba66","918901.742256713","No"
"0x32ff77764516fcfe616043ad80739c3c1eeb7f80","7267075086.97024","No"
"0x2442072d2e3f9ae7c6e204936cc6c59a15335c50","258475.99538591","No"
"0x05bf13318c2137f0647435800a59ee657b221ede","636119020.715012","No"
"0xdf547f76de854bd8c19ed47c65df5cd8466f0aea","0.897035157146568","No"
"0x63e2b816bc5d437236c6977f0bc07e8f0e6122a8","24818.8888486951","No"
"0xd5643b16b3878f7b30336691b484e251b24d61c4","20137441295.8793","No"
"0xf0d7a8fd6d1ce79925e9d872b5eb7f69fc48a675","3334173559.65203","No"
"0x2c8d2fbbf8bbb090a89c068606112ded02156278","129386.115953125","No"
"0xd04f11e969d4c6a1f706a96c27eac461548fabb5","21321.4839446682","No"
"0x026f7a8681b0ee618c6748927632324b59b0725c","9190.91852255994","No"
"0x486a9ef0bb6f19d063dbc76d197c1dc8b095a109","21370.6720415311","No"
"0xd9a9979fa3e11b9fd0afd67abeb01cf2200fb218","5869660050.84832","No"
"0x8827c2c8f4d8e6b3c4ce2097eacf297ca2041f62","127711.228943993","No"
"0x44aa7ba85bd0dac3bb2e46e3834f6bb90678fd5b","110977.912730768","No"
"0x3ab480b44ac05cce53929403a968b2eb186524f7","51402.6098735778","No"
"0x6559f67b58d66e3b1d36692b6ace6aee90993b6e","11629329184.0542","No"
"0xc28b6fa2936cd3c194e349f862d691c5adfe6494","104659868889.088","No"
"0xb55f19029f8ab92a31245356577e90f3d0f7eb61","0.286682223258927","No"
"0x9bda8a47e34a06a23b6e1851f011734a073f18c5","9680008733.76429","No"
"0xb989f2b6999ce0a0eb8b42ccdb46005b49c5244f","429680.643554484","No"
"0x2cbf8e3973ef0bf40d5a0ef25001fc8f24797944","2837801632.91731","No"
"0x09363b36d55594d233d04458a66cc6646bdcf92e","255819.417902176","No"
"0xd844bbb3ffc9b11f8bb4e846413f4b2948ef120b","9493.05919867153","No"
"0x58d9292684dc92a946b975764b8a9b3ab2190a5a","6101190367.94196","No"
"0x3585feabcc9e38d24e13b1eab645127fd9649126","27277.1449433685","No"
"0x03129066102188755bc4dcf57546d8bc56738e41","11944784819.3435","No"
"0x499fea0527affe5d78562b8889fabdb0932b83e0","4131.59778353478","No"
"0x917bb707172b812b6fb45063e6510e063b85cced","23668.7075553079","No"
"0x6393ed6d9977e7996e6df154927a31077dbd704f","51633.8774128798","No"
"0x2e6e2d29def4b92175b34843a6778f3617f5ebaf","8007.83388259571","No"
"0x3b3578a209f0d9956c14df0791e125c9a8489c8f","9936051564.39092","No"
"0x122a90096bac465c9957481798636ad117a1677c","41462.1139081386","No"
"0x7a25cb426afb1207f4afdf876d96780753eeb9ea","23877.8229974426","No"
"0xda2c0627a0200f1e93023beff27cbc2b22160d8f","21392312821.8892","No"
"0x46587ee23a819bb818ef4e0be7a0aea7bbd17f1a","498193.358209664","No"
"0xa39e0246562e49a5ac580d1a5bc0571aeae0689e","1430202492.47736","No"
"0x47465e8f70e98cc0ca55b02a592d0ae80fd042ca","1226770264.2547","No"
"0xc9bb56f3caf96168753e2efe14dc84b1789b1659","127605.412023721","No"
"0x594e37d689e4abd2eb2b64443ccd613c2541a6b6","8985078121.28792","No"
"0x5357567caf09b5cb17b04697a923bfa9667d36e9","985401683.751893","No"
"0xed531d69819376be3a2d20c4a446dabd273d268d","147027.685919282","No"
"0x79ca477b3b8fc1e5800b9bb663be17d1d5d6cd56","1.43891710208289","No"
"0x9c9009820a3de1f39c319a66dd3a6603adf8cd05","1760010678.13395","No"
"0x98decc56271ae257364a6555621a95d0a96b719a","126286491.74952","No"
"0xf12ecf957b6581f2168f7c888660cf8c3aff1f19","23257303998.8442","No"
"0xc0fe8088531d1323f9dfd6e0f9374b46e1128600","8801.11886260074","No"
"0x58ca067a127175864dd2715504c5b233d8d16299","21136.5389189285","No"
"0x85b65dcb73c92aff53eabe280a7e68498b09bb40","13601.7171423931","No"
"0x5aec1d7b93bc746b76843e4e7c5f4e5f18fcaddc","21104287750.2713","No"
"0xe58b99375a1ea043170f6d218d64eaf0aaa60c48","568856256.395012","No"
"0x5a7abff1452b86a5a6dde87725afab70a6944616","2525494995.27958","No"
"0xb6a3ac8699d2f1c1c1149fa066e8cff6ca3fa0e1","28411105509.6774","No"
"0xb4891006957d1dfa757f40e9b68db5e56e9c8d15","6424021482.11666","No"
"0xeb05798683c29e0f520cddbb9b2d8794a98fc2f1","6510601067.42114","No"
"0x27cc491f5a0aed07fd5a148351f2fd3eb15de36d","27991784068.6056","No"
"0x624f21a1b74320e3feb7572949923ad33094db8e","4575831.29918464","No"
"0x9970b082595f680b611627b12e991677ae5cef04","40003528905.8744","No"
"0x32595c5746cb534a06fb00525e09c987f1951b20","1.498759E-12","No"
"0x53d2432066dd8e921e50d399fc8e2d648f37d453","461.570273931544","No"
"0x8784d1272a08d298021686be0f8b8331daa011f7","3296.77756509268","No"
"0xafb71b4d6c94ba17f30b455228f4a278d1dce3a2","23822.6517865915","No"
"0x8fb0fb41ccf9932aaaf38707d07364bcb52a85e7","184764244.349428","No"
"0x83b37452206810ba9c02d989ea803daff9018b07","5287570697.54625","No"
"0x5b89cdc6328cff87469e8e3ba32a9ebe3e1e4604","1457.61587439057","No"
"0xc893f87ff9345b16c59dd44b845daf201ae010cf","2100009712.65733","No"
"0x002882253aff79ed26e4b6d876bf8b461635c964","210177.384939733","No"
"0x273fecfffacd6b1241e80a303a9e6e48fa1f02ee","4610343188.77077","No"
"0x19c6832a7094ac4ae5a4787bcda34113fb3723d2","85349.145735889","No"
"0x41e921b3a3a7e092fcfaf0a24b2bfd166a6f549c","7.75702411080737","No"
"0x6be7d9c27b2cda3cab65d1c9f8990279d2253496","8551292546.39946","No"
"0x98c8349a4336211c4cededdf90b46f425f851958","1643323.67962311","No"
"0xf932d122c4edd5cbdc0b03f09a1b4cc4a60b8082","2682192.68914099","No"
"0x9d6aebffa0c161e9a3debd63f7250a754462e249","608137331.768839","No"
"0x6301bf60d946f63c4edd6c9289995707580db5b7","19041.6617229925","No"
"0x041836e4026217b4fad6d868bc436d2fc314b75c","10606560954.9762","No"
"0x3fd435d85d1a5a560f5569214bd39d395cb5cc7c","501.940292019423","No"
"0x965c92ca8cce22aa720ef9080d4a1207e2e6d2ae","27985.4324080938","No"
"0x867dfee9dd7cdd81b1e630acb37083ac6a6f9b5f","30720202373.916","No"
"0xbdd930831d8e79dd1a33ce8b39a9e408209acd15","830.574542117799","No"
"0xff651692db2483a185333310b08cf9ae577498ea","6464746979.53569","No"
"0xa9eb309f61ae728f7cdfb8f01a15880183baee9d","0.0326628471421951","No"
"0xbf66fc155c743b9d506046f10249b2b8de44236e","119856244955.662","No"
"0x183fe2f40f97f82c6af3408c16b2e3bf4c284ff9","3574871470.41448","No"
"0x2712fac08c0b3a07999fdd52b0cb758b374d4420","84741.4288333966","No"
"0x4be37f0e62a38301358a6bfe4e8bd889cc7826b5","1029.02660947286","No"
"0x59f95daa1e6c7b4af3d1c5ee0370185e1bc8ab9b","3742.87865719843","No"
"0xd4c554676cdb823e3cae08cb452a55f021dfc859","5919391658.97219","No"
"0x48aec69d176b5669b68d28b4a8a4956975a98d7d","52341.6912390769","No"
"0x5628251c124f245978b92f2e054db41645c68651","40401494129.4289","No"
"0xcaa0dc3c3c22a485766c32be38925035b4254cf5","9417848642.77059","No"
"0x0914db7b409e232fdd938aea1cef5f2a9858d5d1","1066480809.73526","No"
"0xce15991559f71e8d371885a3e1adafa80b50e0dd","54393430086.8077","No"
"0x83860e2458339ca8b7979ed9c0adf6df717f4007","7670264769.63263","No"
"0xd6c7acd9d43cb8523058f215d7e697c34fd8133a","3259561.14208308","No"
"0x4ac07566ab55a2e4b52e8b2bbeb8c2a3856471fa","11103114364.6967","No"
"0x55ff033edf1891eeeb0e6c79c13497793eda7468","38021.5220852513","No"
"0x8d473f27075d05140e6d2af5949e3b421da4821a","0.0172455249736868","No"
"0x76268099d0bbbf9796aa4689d9c404aac13b4905","0.849295098648024","No"
"0x5d934f90144555fb3027e7823ca69b7f302139af","2578063.9270451","No"
"0xfb0dcb6fa0de088e8e024f2b2c7382849c9bbc74","699328078.25928","No"
"0xef980bd22d0eb934a44fcf8edfa60687c1e95e4c","0.0209264566414376","No"
"0x8923e3604e923072c34dd572576785763cd95c04","11536572598.7358","No"
"0x1c6eb089229723f4be79b830e996598f2b3dd2d7","25319.9707301808","No"
"0xc2cf2c09abeb4a668d9436b79488c204dde2ca21","13275476670.8082","No"
"0x1a5aa2c78dfa01fd1c5061b563642a9603ec7cf6","226968260.089495","No"
"0x54a54ff84161f1aa81fbff7c93084c231da965e6","4576001952.24051","No"
"0xe85e0b2aed4d1f213cda8c9d9549861414713e75","580927364.935223","No"
"0xad9aa07b5c0510ff5da27ef25d5db315c88f8527","41026.2634440628","No"
"0x3b5887d8d7e3b9b68f02ba7b639959b808f46aff","298.702208972783","No"
"0xc6a29d06b6053ff55558096ec2a14df6c249ac25","19787.5887452881","No"
"0x4e97b000c0b995b1e1df88ee96674056ded55fc5","1816332289.23656","No"
"0x0e1f722badd18319db7c852cd7d37ea590f06b73","980143.215682869","No"
"0x4c24a45a5771850b90cdbbff7026466f86f45c2f","7860290154.37986","No"
"0x17b8244a6724ac261e2a7e14d82918de16832d13","6035148020.53994","No"
"0x432eee29c250d12a8e0c3458ba4646dc05ba04a1","241429820.34962","No"
"0xfee6f426e61ed6ef08e9f4c824e259ff0666ea52","60178785774.8994","No"
"0x07bbec2c6ca0523fba2d5652fb02687155f82373","614202389.705674","No"
"0x7b0f8752fe297d556fbe77bfdabf76260ac3a392","2.51182446622361","No"
"0x3fddb1bf977e3155e4fc167304249d34e4ecb7ed","362781145.023241","No"
"0xc5652cdd0bfd6f99dd958b085c08c0f47d1116fa","30646454206.9642","No"
"0x459efe8fc6ed28374c9da3ace64c412c3864da63","732.504160236269","No"
"0xa722fcdfce25c6bb98b850d2e5e2cab17c568074","21024.450095073","No"
"0xadb614cbe3efe6b55c190ec9cbed7e82317922a2","336223646299.487","No"
"0x6d9401bdaf88f5f9c59735ce9330077aef36b9fe","2250494856.8496","No"
"0x4053fedc414f2a6892980512a38c1216a13d843f","4459600117.41258","No"
"0x1a0cdb3f93e4e8441ef34306aab40a4788cf061d","20000045759.1501","No"
"0x804679a97f5917e96e858c0aaa7deb7842ac2102","15373.6196821518","No"
"0x57d151f271bee3af299e7ea7ecfe25845bec9863","1551.92562977851","No"
"0x276a1d95fd2c19209c1b71a3e0053f4012b1e770","94834.0457359204","No"
"0xd5960eac8466476be29e952fa83f5623e2652df8","7295477141.1846","No"
"0x33486402fae79bfd2d7f2b1ded6cfb7ae187d512","1083570964409.41","No"
"0x616db1b3fc929fdbdb8c9e643a359cf0995aa54c","70154.5567519079","No"
"0xd3700229316e854ee94307c20ec01a1745509842","465990.441324109","No"
"0x23ea012f86a232d4215a69ecab1b2731e8163018","341891961.320656","No"
"0xec2ba8e5df8af560f64fc6bc5078d372b06c4182","44000003.0320016","No"
